30.05.2003	32.37
02.06.2003	32.23
03.06.2003	33.53
04.06.2003	32.45
05.06.2003	33.5
06.06.2003	32.12
09.06.2003	33.07
10.06.2003	31.52
11.06.2003	30.31
12.06.2003	31.29
13.06.2003	31.68
16.06.2003	30.5
17.06.2003	32.47
18.06.2003	31.68
19.06.2003	32.48
20.06.2003	29.79
23.06.2003	31.24
24.06.2003	30.58
25.06.2003	31.79
26.06.2003	30.53
27.06.2003	29.78
30.06.2003	29.8
01.07.2003	31.09
02.07.2003	29.32
03.07.2003	29.24
04.07.2003	28.39
07.07.2003	29.61
08.07.2003	30.01
09.07.2003	29.25
10.07.2003	29.49
11.07.2003	28.17
14.07.2003	27.86
15.07.2003	28.14
16.07.2003	28.45
17.07.2003	29.74
18.07.2003	27.76
21.07.2003	30.76
22.07.2003	29.58
23.07.2003	29.41
24.07.2003	27.3
25.07.2003	27.42
28.07.2003	27.29
29.07.2003	27.13
30.07.2003	27.16
31.07.2003	26.57
01.08.2003	26.87
04.08.2003	29.04
05.08.2003	28.41
06.08.2003	31.39
07.08.2003	31.91
08.08.2003	29.97
11.08.2003	29.94
12.08.2003	29.01
13.08.2003	28.81
14.08.2003	26.83
15.08.2003	26.37
18.08.2003	25.12
19.08.2003	25.31
20.08.2003	26.24
21.08.2003	24.88
22.08.2003	24.98
25.08.2003	26.83
26.08.2003	27.97
27.08.2003	26.54
28.08.2003	26.48
29.08.2003	26.17
01.09.2003	25.55
02.09.2003	26.96
03.09.2003	26.74
04.09.2003	26.23
05.09.2003	26.92
08.09.2003	27.01
09.09.2003	28.22
10.09.2003	29.66
11.09.2003	28.37
12.09.2003	29.05
15.09.2003	28.68
16.09.2003	26.79
17.09.2003	26.16
18.09.2003	24.2
19.09.2003	24.66
22.09.2003	29.98
23.09.2003	31.57
24.09.2003	33.29
25.09.2003	33.05
26.09.2003	33.86
29.09.2003	33.86
30.09.2003	35.92
01.10.2003	33.39
02.10.2003	33.22
03.10.2003	30.25
06.10.2003	31.24
07.10.2003	32.8
08.10.2003	31.56
09.10.2003	29.35
10.10.2003	28.76
13.10.2003	28.31
14.10.2003	28.67
15.10.2003	28.56
16.10.2003	27.13
17.10.2003	28.58
20.10.2003	27.75
21.10.2003	26.39
22.10.2003	29.76
23.10.2003	28.81
24.10.2003	28.75
27.10.2003	27.75
28.10.2003	26.62
29.10.2003	25.94
30.10.2003	25.83
31.10.2003	24.53
03.11.2003	24.22
04.11.2003	25.43
05.11.2003	26.21
06.11.2003	25.06
07.11.2003	26.12
10.11.2003	26.35
11.11.2003	26.46
12.11.2003	25.42
13.11.2003	25.83
14.11.2003	25.39
17.11.2003	29.57
18.11.2003	30.1
19.11.2003	29.56
20.11.2003	31.33
21.11.2003	30.3
24.11.2003	27
